token,label,label_tag,id
(,,O,1001365
פרק,,B-pCHP,1001365
ו',,B-CHP,1001365
עמוד,,B-pSCHP,1001365
א',,B-SCHP,1001365
),,O,1001365
על,,O,1001365
הבתים,,O,1001365
אשר,,O,1001365
יאכלו,,O,1001365
אותו,,O,1001365
בהם,,O,1001365
לרבי,,O,1001365
יהודה,,O,1001365
אין,,O,1001365
האוכל,,O,1001365
אוכל,,O,1001365
בשני,,O,1001365
מקומות,,O,1001365
רק,,O,1001365
כל,,O,1001365
אחד,,O,1001365
אוכל,,O,1001365
בבית,,O,1001365
אחד,,O,1001365
וכולם,,O,1001365
אוכלים,,O,1001365
בבתים,,O,1001365
[SEP],10.0,O,1001365
,10.0,O,1001365
[CLS],10.0,O,1001366
ועיין,,O,1001366
פסחים,,B-BOK,1001366
(,,O,1001366
פרק,,B-pCHP,1001366
ו',,B-CHP,1001366
עמוד,,B-pSCHP,1001366
א',,B-SCHP,1001366
),,O,1001366
על,,O,1001366
הבתים,,O,1001366
אשר,,O,1001366
יאכלו,,O,1001366
אותו,,O,1001366
בהם,,O,1001366
לרבי,,O,1001366
יהודה,,O,1001366
אין,,O,1001366
האוכל,,O,1001366
אוכל,,O,1001366
בשני,,O,1001366
מקומות,,O,1001366
רק,,O,1001366
כל,,O,1001366
אחד,,O,1001366
אוכל,,O,1001366
בבית,,O,1001366
אחד,,O,1001366
וכולם,,O,1001366
אוכלים,,O,1001366
בבתים,,O,1001366
[SEP],10.0,O,1001366
,10.0,O,1001366
[CLS],10.0,O,1001367
ועיין,,O,1001367
פסחים,,B-BOK,1001367
(,,O,1001367
פרק,,B-pCHP,1001367
ו',,B-CHP,1001367
עמוד,,B-pSCHP,1001367
א',,B-SCHP,1001367
),,O,1001367
על,,O,1001367
הבתים,,O,1001367
אשר,,O,1001367
יאכלו,,O,1001367
אותו,,O,1001367
בהם,,O,1001367
לרבי,,O,1001367
יהודה,,O,1001367
אין,,O,1001367
האוכל,,O,1001367
אוכל,,O,1001367
בשני,,O,1001367
מקומות,,O,1001367
רק,,O,1001367
כל,,O,1001367
אחד,,O,1001367
אוכל,,O,1001367
בבית,,O,1001367
אחד,,O,1001367
וכולם,,O,1001367
אוכלים,,O,1001367
בבתים,,O,1001367
[SEP],10.0,O,1001367
,10.0,O,1001367
[CLS],10.0,O,1001368
ועיין,,O,1001368
פסחים,,B-BOK,1001368
(,,O,1001368
פרק,,B-pCHP,1001368
ו',,B-CHP,1001368
עמוד,,B-pSCHP,1001368
א',,B-SCHP,1001368
),,O,1001368
על,,O,1001368
הבתים,,O,1001368
אשר,,O,1001368
יאכלו,,O,1001368
אותו,,O,1001368
בהם,,O,1001368
לרבי,,O,1001368
יהודה,,O,1001368
אין,,O,1001368
האוכל,,O,1001368
אוכל,,O,1001368
בשני,,O,1001368
מקומות,,O,1001368
רק,,O,1001368
כל,,O,1001368
אחד,,O,1001368
אוכל,,O,1001368
בבית,,O,1001368
אחד,,O,1001368
וכולם,,O,1001368
אוכלים,,O,1001368
בבתים,,O,1001368
[SEP],10.0,O,1001368
,10.0,O,1001368
[CLS],10.0,O,1001369
ועיין,,O,1001369
פסחים,,B-BOK,1001369
(,,O,1001369
פרק,,B-pCHP,1001369
ו',,B-CHP,1001369
עמוד,,B-pSCHP,1001369
א',,B-SCHP,1001369
),,O,1001369
על,,O,1001369
הבתים,,O,1001369
אשר,,O,1001369
יאכלו,,O,1001369
אותו,,O,1001369
בהם,,O,1001369
לרבי,,O,1001369
יהודה,,O,1001369
אין,,O,1001369
האוכל,,O,1001369
אוכל,,O,1001369
בשני,,O,1001369
מקומות,,O,1001369
רק,,O,1001369
כל,,O,1001369
אחד,,O,1001369
אוכל,,O,1001369
בבית,,O,1001369
אחד,,O,1001369
וכולם,,O,1001369
אוכלים,,O,1001369
בבתים,,O,1001369
[SEP],10.0,O,1001369
,10.0,O,1001369
[CLS],10.0,O,1001370
ועיין,,O,1001370
פסחים,,B-BOK,1001370
(,,O,1001370
פרק,,B-pCHP,1001370
ו',,B-CHP,1001370
עמוד,,B-pSCHP,1001370
א',,B-SCHP,1001370
),,O,1001370
על,,O,1001370
הבתים,,O,1001370
אשר,,O,1001370
יאכלו,,O,1001370
אותו,,O,1001370
בהם,,O,1001370
לרבי,,O,1001370
יהודה,,O,1001370
אין,,O,1001370
האוכל,,O,1001370
אוכל,,O,1001370
בשני,,O,1001370
מקומות,,O,1001370
רק,,O,1001370
כל,,O,1001370
אחד,,O,1001370
אוכל,,O,1001370
בבית,,O,1001370
אחד,,O,1001370
וכולם,,O,1001370
אוכלים,,O,1001370
בבתים,,O,1001370
[SEP],10.0,O,1001370
,10.0,O,1001370
[CLS],10.0,O,1001371
ועיין,,O,1001371
פסחים,,B-BOK,1001371
(,,O,1001371
פרק,,B-pCHP,1001371
ו',,B-CHP,1001371
עמוד,,B-pSCHP,1001371
א',,B-SCHP,1001371
),,O,1001371
על,,O,1001371
הבתים,,O,1001371
אשר,,O,1001371
יאכלו,,O,1001371
אותו,,O,1001371
בהם,,O,1001371
לרבי,,O,1001371
יהודה,,O,1001371
אין,,O,1001371
האוכל,,O,1001371
אוכל,,O,1001371
בשני,,O,1001371
מקומות,,O,1001371
רק,,O,1001371
כל,,O,1001371
אחד,,O,1001371
אוכל,,O,1001371
בבית,,O,1001371
אחד,,O,1001371
וכולם,,O,1001371
אוכלים,,O,1001371
בבתים,,O,1001371
[SEP],10.0,O,1001371
,10.0,O,1001371
[CLS],10.0,O,1001372
ועיין,,O,1001372
פסחים,,B-BOK,1001372
(,,O,1001372
פרק,,B-pCHP,1001372
ו',,B-CHP,1001372
עמוד,,B-pSCHP,1001372
א',,B-SCHP,1001372
),,O,1001372
על,,O,1001372
הבתים,,O,1001372
אשר,,O,1001372
יאכלו,,O,1001372
אותו,,O,1001372
בהם,,O,1001372
לרבי,,O,1001372
יהודה,,O,1001372
אין,,O,1001372
האוכל,,O,1001372
אוכל,,O,1001372
בשני,,O,1001372
מקומות,,O,1001372
רק,,O,1001372
כל,,O,1001372
אחד,,O,1001372
אוכל,,O,1001372
בבית,,O,1001372
אחד,,O,1001372
וכולם,,O,1001372
אוכלים,,O,1001372
בבתים,,O,1001372
[SEP],10.0,O,1001372
,10.0,O,1001372
[CLS],10.0,O,1001373
ועיין,,O,1001373
פסחים,,B-BOK,1001373
(,,O,1001373
פרק,,B-pCHP,1001373
ו',,B-CHP,1001373
עמוד,,B-pSCHP,1001373
א',,B-SCHP,1001373
),,O,1001373
על,,O,1001373
הבתים,,O,1001373
אשר,,O,1001373
יאכלו,,O,1001373
אותו,,O,1001373
בהם,,O,1001373
לרבי,,O,1001373
יהודה,,O,1001373
אין,,O,1001373
האוכל,,O,1001373
אוכל,,O,1001373
בשני,,O,1001373
מקומות,,O,1001373
רק,,O,1001373
כל,,O,1001373
אחד,,O,1001373
אוכל,,O,1001373
בבית,,O,1001373
אחד,,O,1001373
וכולם,,O,1001373
אוכלים,,O,1001373
בבתים,,O,1001373
[SEP],10.0,O,1001373
,10.0,O,1001373
[CLS],10.0,O,1001374
ועיין,,O,1001374
פסחים,,B-BOK,1001374
(,,O,1001374
פרק,,B-pCHP,1001374
ו',,B-CHP,1001374
עמוד,,B-pSCHP,1001374
א',,B-SCHP,1001374
),,O,1001374
על,,O,1001374
הבתים,,O,1001374
אשר,,O,1001374
יאכלו,,O,1001374
אותו,,O,1001374
בהם,,O,1001374
לרבי,,O,1001374
יהודה,,O,1001374
אין,,O,1001374
האוכל,,O,1001374
אוכל,,O,1001374
בשני,,O,1001374
מקומות,,O,1001374
רק,,O,1001374
כל,,O,1001374
אחד,,O,1001374
אוכל,,O,1001374
בבית,,O,1001374
אחד,,O,1001374
וכולם,,O,1001374
אוכלים,,O,1001374
בבתים,,O,1001374
[SEP],10.0,O,1001374
,10.0,O,1001374
[CLS],10.0,O,1001375
ועיין,,O,1001375
פסחים,,B-BOK,1001375
(,,O,1001375
פרק,,B-pCHP,1001375
ו',,B-CHP,1001375
עמוד,,B-pSCHP,1001375
א',,B-SCHP,1001375
),,O,1001375
על,,O,1001375
הבתים,,O,1001375
אשר,,O,1001375
יאכלו,,O,1001375
אותו,,O,1001375
בהם,,O,1001375
לרבי,,O,1001375
יהודה,,O,1001375
אין,,O,1001375
האוכל,,O,1001375
אוכל,,O,1001375
בשני,,O,1001375
מקומות,,O,1001375
רק,,O,1001375
כל,,O,1001375
אחד,,O,1001375
אוכל,,O,1001375
בבית,,O,1001375
אחד,,O,1001375
וכולם,,O,1001375
אוכלים,,O,1001375
בבתים,,O,1001375
[SEP],10.0,O,1001375
,10.0,O,1001375
[CLS],10.0,O,1001376
ועיין,,O,1001376
פסחים,,B-BOK,1001376
(,,O,1001376
פרק,,B-pCHP,1001376
ו',,B-CHP,1001376
עמוד,,B-pSCHP,1001376
א',,B-SCHP,1001376
),,O,1001376
על,,O,1001376
הבתים,,O,1001376
אשר,,O,1001376
יאכלו,,O,1001376
אותו,,O,1001376
בהם,,O,1001376
לרבי,,O,1001376
יהודה,,O,1001376
אין,,O,1001376
האוכל,,O,1001376
אוכל,,O,1001376
בשני,,O,1001376
מקומות,,O,1001376
רק,,O,1001376
כל,,O,1001376
אחד,,O,1001376
אוכל,,O,1001376
בבית,,O,1001376
אחד,,O,1001376
וכולם,,O,1001376
אוכלים,,O,1001376
בבתים,,O,1001376
[SEP],10.0,O,1001376
,10.0,O,1001376
[CLS],10.0,O,1001377
הרי,,O,1001377
מפורש,,O,1001377
שם,,O,1001377
"ברמב""ם",,B-AUT,1001377
פרק,,B-pCHP,1001377
ו',,B-CHP,1001377
הלכה,,B-pSCHP,1001377
"ט""ו",,B-SCHP,1001377
דאף,,O,1001377
שאחת,,O,1001377
ודאי,,O,1001377
היתר,,O,1001377
[SEP],10.0,O,1001377
,10.0,O,1001377
[CLS],10.0,O,1001378
הרי,,O,1001378
מפורש,,O,1001378
שם,,O,1001378
"ברמב""ם",,B-AUT,1001378
פרק,,B-pCHP,1001378
ו',,B-CHP,1001378
הלכה,,B-pSCHP,1001378
"ט""ו",,B-SCHP,1001378
דאף,,O,1001378
שאחת,,O,1001378
ודאי,,O,1001378
היתר,,O,1001378
[SEP],10.0,O,1001378
,10.0,O,1001378
[CLS],10.0,O,1001379
הרי,,O,1001379
מפורש,,O,1001379
שם,,O,1001379
"ברמב""ם",,B-AUT,1001379
פרק,,B-pCHP,1001379
ו',,B-CHP,1001379
הלכה,,B-pSCHP,1001379
"ט""ו",,B-SCHP,1001379
דאף,,O,1001379
שאחת,,O,1001379
ודאי,,O,1001379
היתר,,O,1001379
[SEP],10.0,O,1001379
,10.0,O,1001379
[CLS],10.0,O,1001380
הרי,,O,1001380
מפורש,,O,1001380
שם,,O,1001380
"ברמב""ם",,B-AUT,1001380
פרק,,B-pCHP,1001380
ו',,B-CHP,1001380
הלכה,,B-pSCHP,1001380
"ט""ו",,B-SCHP,1001380
דאף,,O,1001380
שאחת,,O,1001380
ודאי,,O,1001380
היתר,,O,1001380
[SEP],10.0,O,1001380
,10.0,O,1001380
[CLS],10.0,O,1001381
הרי,,O,1001381
מפורש,,O,1001381
שם,,O,1001381
"ברמב""ם",,B-AUT,1001381
פרק,,B-pCHP,1001381
ו',,B-CHP,1001381
הלכה,,B-pSCHP,1001381
"ט""ו",,B-SCHP,1001381
דאף,,O,1001381
שאחת,,O,1001381
ודאי,,O,1001381
היתר,,O,1001381
[SEP],10.0,O,1001381
,10.0,O,1001381
[CLS],10.0,O,1001382
הרי,,O,1001382
מפורש,,O,1001382
שם,,O,1001382
"ברמב""ם",,B-AUT,1001382
פרק,,B-pCHP,1001382
ו',,B-CHP,1001382
הלכה,,B-pSCHP,1001382
"ט""ו",,B-SCHP,1001382
דאף,,O,1001382
שאחת,,O,1001382
ודאי,,O,1001382
היתר,,O,1001382
[SEP],10.0,O,1001382
,10.0,O,1001382
[CLS],10.0,O,1001383
הרי,,O,1001383
מפורש,,O,1001383
שם,,O,1001383
"ברמב""ם",,B-AUT,1001383
פרק,,B-pCHP,1001383
ו',,B-CHP,1001383
הלכה,,B-pSCHP,1001383
"ט""ו",,B-SCHP,1001383
דאף,,O,1001383
שאחת,,O,1001383
ודאי,,O,1001383
היתר,,O,1001383
[SEP],10.0,O,1001383
,10.0,O,1001383
[CLS],10.0,O,1001384
הרי,,O,1001384
מפורש,,O,1001384
שם,,O,1001384
"ברמב""ם",,B-AUT,1001384
פרק,,B-pCHP,1001384
ו',,B-CHP,1001384
הלכה,,B-pSCHP,1001384
"ט""ו",,B-SCHP,1001384
דאף,,O,1001384
שאחת,,O,1001384
ודאי,,O,1001384
היתר,,O,1001384
[SEP],10.0,O,1001384
,10.0,O,1001384
[CLS],10.0,O,1001385
הרי,,O,1001385
מפורש,,O,1001385
שם,,O,1001385
"ברמב""ם",,B-AUT,1001385
פרק,,B-pCHP,1001385
ו',,B-CHP,1001385
הלכה,,B-pSCHP,1001385
"ט""ו",,B-SCHP,1001385
דאף,,O,1001385
שאחת,,O,1001385
ודאי,,O,1001385
היתר,,O,1001385
[SEP],10.0,O,1001385
,10.0,O,1001385
[CLS],10.0,O,1001386
הרי,,O,1001386
מפורש,,O,1001386
שם,,O,1001386
"ברמב""ם",,B-AUT,1001386
פרק,,B-pCHP,1001386
ו',,B-CHP,1001386
הלכה,,B-pSCHP,1001386
"ט""ו",,B-SCHP,1001386
דאף,,O,1001386
שאחת,,O,1001386
ודאי,,O,1001386
היתר,,O,1001386
[SEP],10.0,O,1001386
,10.0,O,1001386
[CLS],10.0,O,1001387
הרי,,O,1001387
מפורש,,O,1001387
שם,,O,1001387
"ברמב""ם",,B-AUT,1001387
פרק,,B-pCHP,1001387
ו',,B-CHP,1001387
הלכה,,B-pSCHP,1001387
"ט""ו",,B-SCHP,1001387
דאף,,O,1001387
שאחת,,O,1001387
ודאי,,O,1001387
היתר,,O,1001387
[SEP],10.0,O,1001387
,10.0,O,1001387
[CLS],10.0,O,1001388
הרי,,O,1001388
מפורש,,O,1001388
שם,,O,1001388
"ברמב""ם",,B-AUT,1001388
פרק,,B-pCHP,1001388
ו',,B-CHP,1001388
הלכה,,B-pSCHP,1001388
"ט""ו",,B-SCHP,1001388
דאף,,O,1001388
שאחת,,O,1001388
ודאי,,O,1001388
היתר,,O,1001388
[SEP],10.0,O,1001388
,10.0,O,1001388
[CLS],10.0,O,1001389
הרי,,O,1001389
מפורש,,O,1001389
שם,,O,1001389
"ברמב""ם",,B-AUT,1001389
פרק,,B-pCHP,1001389
ו',,B-CHP,1001389
הלכה,,B-pSCHP,1001389
"ט""ו",,B-SCHP,1001389
דאף,,O,1001389
שאחת,,O,1001389
ודאי,,O,1001389
היתר,,O,1001389
[SEP],10.0,O,1001389
,10.0,O,1001389
[CLS],10.0,O,1001390
הרי,,O,1001390
מפורש,,O,1001390
שם,,O,1001390
"ברמב""ם",,B-AUT,1001390
פרק,,B-pCHP,1001390
ו',,B-CHP,1001390
הלכה,,B-pSCHP,1001390
"ט""ו",,B-SCHP,1001390
דאף,,O,1001390
שאחת,,O,1001390
ודאי,,O,1001390
היתר,,O,1001390
[SEP],10.0,O,1001390
,10.0,O,1001390
[CLS],10.0,O,1001391
הרי,,O,1001391
מפורש,,O,1001391
שם,,O,1001391
"ברמב""ם",,B-AUT,1001391
פרק,,B-pCHP,1001391
ו',,B-CHP,1001391
הלכה,,B-pSCHP,1001391
"ט""ו",,B-SCHP,1001391
דאף,,O,1001391
שאחת,,O,1001391
ודאי,,O,1001391
היתר,,O,1001391
[SEP],10.0,O,1001391
,10.0,O,1001391
[CLS],10.0,O,1001392
הרי,,O,1001392
מפורש,,O,1001392
שם,,O,1001392
"ברמב""ם",,B-AUT,1001392
פרק,,B-pCHP,1001392
ו',,B-CHP,1001392
הלכה,,B-pSCHP,1001392
"ט""ו",,B-SCHP,1001392
דאף,,O,1001392
שאחת,,O,1001392
ודאי,,O,1001392
היתר,,O,1001392
[SEP],10.0,O,1001392
,10.0,O,1001392
[CLS],10.0,O,1001393
ג,,O,1001393
),,O,1001393
והנה,,O,1001393
בתוספות,,B-BOK,1001393
סוכה,,B-SEC,1001393
(,,O,1001393
דף,,B-pCHP,1001393
"י""א",,B-CHP,1001393
עמוד,,B-pSCHP,1001393
א',,B-SCHP,1001393
),,O,1001393
סוף,,O,1001393
העמוד,,O,1001393
דל,,O,1001393
##שמה,,O,1001393
בעי,,O,1001393
מתחלה,,O,1001393
ועד,,O,1001393
סוף,,O,1001393
[SEP],10.0,O,1001393
,10.0,O,1001393
[CLS],10.0,O,1001394
ג,,O,1001394
),,O,1001394
והנה,,O,1001394
בתוספות,,B-BOK,1001394
סוכה,,B-SEC,1001394
(,,O,1001394
דף,,B-pCHP,1001394
"י""א",,B-CHP,1001394
עמוד,,B-pSCHP,1001394
א',,B-SCHP,1001394
),,O,1001394
סוף,,O,1001394
העמוד,,O,1001394
דל,,O,1001394
##שמה,,O,1001394
בעי,,O,1001394
מתחלה,,O,1001394
ועד,,O,1001394
סוף,,O,1001394
[SEP],10.0,O,1001394
,10.0,O,1001394
[CLS],10.0,O,1001395
ג,,O,1001395
),,O,1001395
והנה,,O,1001395
בתוספות,,B-BOK,1001395
סוכה,,B-SEC,1001395
(,,O,1001395
דף,,B-pCHP,1001395
"י""א",,B-CHP,1001395
עמוד,,B-pSCHP,1001395
א',,B-SCHP,1001395
),,O,1001395
סוף,,O,1001395
העמוד,,O,1001395
דל,,O,1001395
##שמה,,O,1001395
בעי,,O,1001395
מתחלה,,O,1001395
ועד,,O,1001395
סוף,,O,1001395
[SEP],10.0,O,1001395
,10.0,O,1001395
[CLS],10.0,O,1001396
ג,,O,1001396
),,O,1001396
והנה,,O,1001396
בתוספות,,B-BOK,1001396
סוכה,,B-SEC,1001396
(,,O,1001396
דף,,B-pCHP,1001396
"י""א",,B-CHP,1001396
עמוד,,B-pSCHP,1001396
א',,B-SCHP,1001396
),,O,1001396
סוף,,O,1001396
העמוד,,O,1001396
דל,,O,1001396
##שמה,,O,1001396
בעי,,O,1001396
מתחלה,,O,1001396
ועד,,O,1001396
סוף,,O,1001396
[SEP],10.0,O,1001396
,10.0,O,1001396
[CLS],10.0,O,1001397
ג,,O,1001397
),,O,1001397
והנה,,O,1001397
בתוספות,,B-BOK,1001397
סוכה,,B-SEC,1001397
(,,O,1001397
דף,,B-pCHP,1001397
"י""א",,B-CHP,1001397
עמוד,,B-pSCHP,1001397
א',,B-SCHP,1001397
),,O,1001397
סוף,,O,1001397
העמוד,,O,1001397
דל,,O,1001397
##שמה,,O,1001397
בעי,,O,1001397
מתחלה,,O,1001397
ועד,,O,1001397
סוף,,O,1001397
[SEP],10.0,O,1001397
,10.0,O,1001397
[CLS],10.0,O,1001398
ג,,O,1001398
),,O,1001398
והנה,,O,1001398
בתוספות,,B-BOK,1001398
סוכה,,B-SEC,1001398
(,,O,1001398
דף,,B-pCHP,1001398
"י""א",,B-CHP,1001398
עמוד,,B-pSCHP,1001398
א',,B-SCHP,1001398
),,O,1001398
סוף,,O,1001398
העמוד,,O,1001398
דל,,O,1001398
##שמה,,O,1001398
בעי,,O,1001398
מתחלה,,O,1001398
ועד,,O,1001398
סוף,,O,1001398
[SEP],10.0,O,1001398
,10.0,O,1001398
[CLS],10.0,O,1001399
ג,,O,1001399
),,O,1001399
והנה,,O,1001399
בתוספות,,B-BOK,1001399
סוכה,,B-SEC,1001399
(,,O,1001399
דף,,B-pCHP,1001399
"י""א",,B-CHP,1001399
עמוד,,B-pSCHP,1001399
א',,B-SCHP,1001399
),,O,1001399
סוף,,O,1001399
העמוד,,O,1001399
דל,,O,1001399
##שמה,,O,1001399
בעי,,O,1001399
מתחלה,,O,1001399
ועד,,O,1001399
סוף,,O,1001399
[SEP],10.0,O,1001399
,10.0,O,1001399
[CLS],10.0,O,1001400
ג,,O,1001400
),,O,1001400
והנה,,O,1001400
בתוספות,,B-BOK,1001400
סוכה,,B-SEC,1001400
(,,O,1001400
דף,,B-pCHP,1001400
"י""א",,B-CHP,1001400
עמוד,,B-pSCHP,1001400
א',,B-SCHP,1001400
),,O,1001400
סוף,,O,1001400
העמוד,,O,1001400
דל,,O,1001400
##שמה,,O,1001400
בעי,,O,1001400
מתחלה,,O,1001400
ועד,,O,1001400
סוף,,O,1001400
[SEP],10.0,O,1001400
,10.0,O,1001400
[CLS],10.0,O,1001401
ג,,O,1001401
),,O,1001401
והנה,,O,1001401
בתוספות,,B-BOK,1001401
סוכה,,B-SEC,1001401
(,,O,1001401
דף,,B-pCHP,1001401
"י""א",,B-CHP,1001401
עמוד,,B-pSCHP,1001401
א',,B-SCHP,1001401
),,O,1001401
סוף,,O,1001401
העמוד,,O,1001401
דל,,O,1001401
##שמה,,O,1001401
בעי,,O,1001401
מתחלה,,O,1001401
ועד,,O,1001401
סוף,,O,1001401
[SEP],10.0,O,1001401
,10.0,O,1001401
[CLS],10.0,O,1001402
ג,,O,1001402
),,O,1001402
והנה,,O,1001402
בתוספות,,B-BOK,1001402
סוכה,,B-SEC,1001402
(,,O,1001402
דף,,B-pCHP,1001402
"י""א",,B-CHP,1001402
עמוד,,B-pSCHP,1001402
א',,B-SCHP,1001402
),,O,1001402
סוף,,O,1001402
העמוד,,O,1001402
דל,,O,1001402
##שמה,,O,1001402
בעי,,O,1001402
מתחלה,,O,1001402
ועד,,O,1001402
סוף,,O,1001402
[SEP],10.0,O,1001402
,10.0,O,1001402
[CLS],10.0,O,1001403
ג,,O,1001403
),,O,1001403
והנה,,O,1001403
בתוספות,,B-BOK,1001403
סוכה,,B-SEC,1001403
(,,O,1001403
דף,,B-pCHP,1001403
"י""א",,B-CHP,1001403
עמוד,,B-pSCHP,1001403
א',,B-SCHP,1001403
),,O,1001403
סוף,,O,1001403
העמוד,,O,1001403
דל,,O,1001403
##שמה,,O,1001403
בעי,,O,1001403
מתחלה,,O,1001403
ועד,,O,1001403
סוף,,O,1001403
[SEP],10.0,O,1001403
,10.0,O,1001403
[CLS],10.0,O,1001404
ג,,O,1001404
),,O,1001404
והנה,,O,1001404
בתוספות,,B-BOK,1001404
סוכה,,B-SEC,1001404
(,,O,1001404
דף,,B-pCHP,1001404
"י""א",,B-CHP,1001404
עמוד,,B-pSCHP,1001404
א',,B-SCHP,1001404
),,O,1001404
סוף,,O,1001404
העמוד,,O,1001404
דל,,O,1001404
##שמה,,O,1001404
בעי,,O,1001404
מתחלה,,O,1001404
ועד,,O,1001404
סוף,,O,1001404
[SEP],10.0,O,1001404
,10.0,O,1001404
[CLS],10.0,O,1001405
ג,,O,1001405
),,O,1001405
והנה,,O,1001405
בתוספות,,B-BOK,1001405
סוכה,,B-SEC,1001405
(,,O,1001405
דף,,B-pCHP,1001405
"י""א",,B-CHP,1001405
עמוד,,B-pSCHP,1001405
א',,B-SCHP,1001405
),,O,1001405
סוף,,O,1001405
העמוד,,O,1001405
דל,,O,1001405
##שמה,,O,1001405
בעי,,O,1001405
מתחלה,,O,1001405
ועד,,O,1001405
סוף,,O,1001405
[SEP],10.0,O,1001405
,10.0,O,1001405
[CLS],10.0,O,1001406
ג,,O,1001406
),,O,1001406
והנה,,O,1001406
בתוספות,,B-BOK,1001406
סוכה,,B-SEC,1001406
(,,O,1001406
דף,,B-pCHP,1001406
"י""א",,B-CHP,1001406
עמוד,,B-pSCHP,1001406
א',,B-SCHP,1001406
),,O,1001406
סוף,,O,1001406
העמוד,,O,1001406
דל,,O,1001406
##שמה,,O,1001406
בעי,,O,1001406
מתחלה,,O,1001406
ועד,,O,1001406
סוף,,O,1001406
[SEP],10.0,O,1001406
,10.0,O,1001406
[CLS],10.0,O,1001407
ג,,O,1001407
),,O,1001407
והנה,,O,1001407
בתוספות,,B-BOK,1001407
סוכה,,B-SEC,1001407
(,,O,1001407
דף,,B-pCHP,1001407
"י""א",,B-CHP,1001407
עמוד,,B-pSCHP,1001407
א',,B-SCHP,1001407
),,O,1001407
סוף,,O,1001407
העמוד,,O,1001407
דל,,O,1001407
##שמה,,O,1001407
בעי,,O,1001407
מתחלה,,O,1001407
ועד,,O,1001407
סוף,,O,1001407
[SEP],10.0,O,1001407
,10.0,O,1001407
[CLS],10.0,O,1001408
ג,,O,1001408
),,O,1001408
והנה,,O,1001408
בתוספות,,B-BOK,1001408
סוכה,,B-SEC,1001408
(,,O,1001408
דף,,B-pCHP,1001408
"י""א",,B-CHP,1001408
עמוד,,B-pSCHP,1001408
א',,B-SCHP,1001408
),,O,1001408
סוף,,O,1001408
העמוד,,O,1001408
דל,,O,1001408
##שמה,,O,1001408
בעי,,O,1001408
מתחלה,,O,1001408
ועד,,O,1001408
סוף,,O,1001408
[SEP],10.0,O,1001408
,10.0,O,1001408
[CLS],10.0,O,1001409
יד,,O,1001409
),,O,1001409
ולי,,O,1001409
נראה,,O,1001409
ליישב,,O,1001409
על,,O,1001409
פי,,O,1001409
דברי,,O,1001409
"הש""ס",,B-BOK,1001409
(,,O,1001409
"מ""א",,B-CHP,1001409
עמוד,,B-pSCHP,1001409
ב',,B-SCHP,1001409
),,O,1001409
בהא,,O,1001409
דאין,,O,1001409
היב,,O,1001409
##מה,,O,1001409
חולצת,,O,1001409
בתוך,,O,1001409
שלשה,,O,1001409
חדשים,,O,1001409
משום,,O,1001409
דאינו,,O,1001409
עולה,,O,1001409
ליבו,,O,1001409
##ם,,O,1001409
וכתב,,O,1001409
"רש""י",,B-AUT,1001409
וכל,,O,1001409
הני,,O,1001409
דת,,O,1001409
##נן,,O,1001409
חולצות,,O,1001409
ולא,,O,1001409
מתיי,,O,1001409
##במ,,O,1001409
##ות,,O,1001409
היכי,,O,1001409
דלא,,O,1001409
אפשר,,O,1001409
אלמא,,O,1001409
חליצה,,O,1001409
הוא,,O,1001409
[SEP],10.0,O,1001409
,10.0,O,1001409
[CLS],10.0,O,1001410
יד,,O,1001410
),,O,1001410
ולי,,O,1001410
נראה,,O,1001410
ליישב,,O,1001410
על,,O,1001410
פי,,O,1001410
דברי,,O,1001410
"הש""ס",,B-BOK,1001410
(,,O,1001410
"מ""א",,B-CHP,1001410
עמוד,,B-pSCHP,1001410
ב',,B-SCHP,1001410
),,O,1001410
בהא,,O,1001410
דאין,,O,1001410
היב,,O,1001410
##מה,,O,1001410
חולצת,,O,1001410
בתוך,,O,1001410
שלשה,,O,1001410
חדשים,,O,1001410
משום,,O,1001410
דאינו,,O,1001410
עולה,,O,1001410
ליבו,,O,1001410
##ם,,O,1001410
וכתב,,O,1001410
"רש""י",,B-AUT,1001410
וכל,,O,1001410
הני,,O,1001410
דת,,O,1001410
##נן,,O,1001410
חולצות,,O,1001410
ולא,,O,1001410
מתיי,,O,1001410
##במ,,O,1001410
##ות,,O,1001410
היכי,,O,1001410
דלא,,O,1001410
אפשר,,O,1001410
אלמא,,O,1001410
חליצה,,O,1001410
הוא,,O,1001410
[SEP],10.0,O,1001410
,10.0,O,1001410
[CLS],10.0,O,1001411
יד,,O,1001411
),,O,1001411
ולי,,O,1001411
נראה,,O,1001411
ליישב,,O,1001411
על,,O,1001411
פי,,O,1001411
דברי,,O,1001411
"הש""ס",,B-BOK,1001411
(,,O,1001411
"מ""א",,B-CHP,1001411
עמוד,,B-pSCHP,1001411
ב',,B-SCHP,1001411
),,O,1001411
בהא,,O,1001411
דאין,,O,1001411
היב,,O,1001411
##מה,,O,1001411
חולצת,,O,1001411
בתוך,,O,1001411
שלשה,,O,1001411
חדשים,,O,1001411
משום,,O,1001411
דאינו,,O,1001411
עולה,,O,1001411
ליבו,,O,1001411
##ם,,O,1001411
וכתב,,O,1001411
"רש""י",,B-AUT,1001411
וכל,,O,1001411
הני,,O,1001411
דת,,O,1001411
##נן,,O,1001411
חולצות,,O,1001411
ולא,,O,1001411
מתיי,,O,1001411
##במ,,O,1001411
